dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pycryptosat,1,a a c c b b c c c c b c b b c b b c b b c,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,11.937
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:g3,1,a a b b b b c b b c b c b b c b c b b c c b c c c b b b b c,30,positive,4,6,3,3,15345,1860,13485,42316,556,40455,1305,ok,SAT,27.197
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:g4,1,a a b b b b c b b c b c b b c b c b b c c b c c c b b b b c,30,positive,4,6,3,3,15345,1860,13485,42316,556,40455,1305,ok,SAT,30.519
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:gc3,1,a a b b b b c b b c b c b b c b c b b c c b c c c b b b b c,30,positive,4,6,3,3,15345,1860,13485,42316,556,40455,1305,ok,SAT,35.748
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:gc4,1,a a b b b b c b b c b c b b c b c b b c c b c c c b b b b c,30,positive,4,6,3,3,15345,1860,13485,42316,556,40455,1305,ok,SAT,33.796
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:m22,1,a a b b b b c b b c b c b b c b c b b c c b c c c b b b b c,30,positive,4,6,3,3,15345,1860,13485,42316,556,40455,1305,ok,SAT,30.435
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:mc,1,a a b b b b c b b c b c b b c b c b b c c b c c c b b b b c,30,positive,4,6,3,3,15345,1860,13485,42316,556,40455,1305,ok,SAT,38.647
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:mgh,1,a a b b b b c b b c b c b b c b c b b c c b c c c b b b b c,30,positive,4,6,3,3,15345,1860,13485,42316,556,40455,1305,ok,SAT,26.749
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pycryptosat,1,a a b b b b c b b c b c b b c b c b b c c b c c c b b b b c,30,positive,4,6,3,3,15345,1860,13485,42316,556,40455,1305,ok,SAT,20.935
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:g3,1,a a c b b b b b b b c c c b c b b b b c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,8.695
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:g4,1,a a c b b b b b b b c c c b c b b b b c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,8.961
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:gc3,1,a a c b b b b b b b c c c b c b b b b c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,10.121
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:gc4,1,a a c b b b b b b b c c c b c b b b b c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,12.136
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:m22,1,a a c b b b b b b b c c c b c b b b b c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,19.302
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:mc,1,a a c b b b b b b b c c c b c b b b b c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,11.646
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:mgh,1,a a c b b b b b b b c c c b c b b b b c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,8.986
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pycryptosat,1,a a c b b b b b b b c c c b c b b b b c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,7.079
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:g3,1,a a b b c c b c c c c b b b b b b c b b b,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,10.151
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:g4,1,a a b b c c b c c c c b b b b b b c b b b,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,9.877
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:gc3,1,a a b b c c b c c c c b b b b b b c b b b,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,13.604
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:gc4,1,a a b b c c b c c c c b b b b b b c b b b,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,13.176
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:m22,1,a a b b c c b c c c c b b b b b b c b b b,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,9.891
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:mc,1,a a b b c c b c c c c b b b b b b c b b b,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,11.679
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:mgh,1,a a b b c c b c c c c b b b b b b c b b b,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,9.617
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pycryptosat,1,a a b b c c b c c c c b b b b b b c b b b,21,positive,4,6,3,3,5544,924,4620,14785,295,13860,630,ok,SAT,10.252
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w7.cnf,pysat:g3,1,a a c b c c c c c b b c b b b b b b c c b b c b c b,26,positive,4,6,3,3,10179,1404,8775,27730,430,26325,975,ok,SAT,16.579
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w7.cnf,pysat:g4,1,a a c b c c c c c b b c b b b b b b c c b b c b c b,26,positive,4,6,3,3,10179,1404,8775,27730,430,26325,975,ok,SAT,18.071
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w7.cnf,pysat:gc3,1,a a c b c c c c c b b c b b b b b b c c b b c b c b,26,positive,4,6,3,3,10179,1404,8775,27730,430,26325,975,ok,SAT,24.256
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w7.cnf,pysat:gc4,1,a a c b c c c c c b b c b b b b b b c c b b c b c b,26,positive,4,6,3,3,10179,1404,8775,27730,430,26325,975,ok,SAT,22.204
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w7.cnf,pysat:m22,1,a a c b c c c c c b b c b b b b b b c c b b c b c b,26,positive,4,6,3,3,10179,1404,8775,27730,430,26325,975,ok,SAT,27.357
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w7.cnf,pysat:mc,1,a a c b c c c c c b b c b b b b b b c c b b c b c b,26,positive,4,6,3,3,10179,1404,8775,27730,430,26325,975,ok,SAT,76.800
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w7.cnf,pysat:mgh,1,a a c b c c c c c b b c b b b b b b c c b b c b c b,26,positive,4,6,3,3,10179,1404,8775,27730,430,26325,975,ok,SAT,70.960
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w7.cnf,pycryptosat,1,a a c b c c c c c b b c b b b b b b c c b b c b c b,26,positive,4,6,3,3,10179,1404,8775,27730,430,26325,975,ok,SAT,27.164
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w8.cnf,pysat:g3,1,a a c c c b b b b b c b b c c b c c b c c b b c c c c c,28,positive,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,SAT,32.818
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w8.cnf,pysat:g4,1,a a c c c b b b b b c b b c c b c c b c c b b c c c c c,28,positive,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,SAT,37.469
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w8.cnf,pysat:gc3,1,a a c c c b b b b b c b b c c b c c b c c b b c c c c c,28,positive,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,SAT,30.506
