dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w1.cnf,pysat:g3,1,a a b c c b b b c b c c b b c b b c c b b b c c c b b c c b b c b b c c b b b,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,58.375
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w1.cnf,pysat:g4,1,a a b c c b b b c b c c b b c b b c c b b b c c c b b c c b b c b b c c b b b,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,55.873
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w1.cnf,pysat:gc3,1,a a b c c b b b c b c c b b c b b c c b b b c c c b b c c b b c b b c c b b b,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,68.634
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w1.cnf,pysat:gc4,1,a a b c c b b b c b c c b b c b b c c b b b c c c b b c c b b c b b c c b b b,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,69.192
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w1.cnf,pysat:m22,1,a a b c c b b b c b c c b b c b b c c b b b c c c b b c c b b c b b c c b b b,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,55.416
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w1.cnf,pysat:mc,1,a a b c c b b b c b c c b b c b b c c b b b c c c b b c c b b c b b c c b b b,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,67.455
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w1.cnf,pysat:mgh,1,a a b c c b b b c b c c b b c b b c c b b b c c c b b c c b b c b b c c b b b,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,56.914
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w1.cnf,pycryptosat,1,a a b c c b b b c b c c b b c b b c c b b b c c c b b c c b b c b b c c b b b,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,41.183
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w2.cnf,pysat:g3,1,a a c c b b c c c b b b b c b b b b c c c b b c b c c c c b c c b b c c b c c c c c,42,positive,4,6,3,3,40635,3612,37023,114682,1030,111069,2583,ok,SAT,69.046
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w2.cnf,pysat:g4,1,a a c c b b c c c b b b b c b b b b c c c b b c b c c c c b c c b b c c b c c c c c,42,positive,4,6,3,3,40635,3612,37023,114682,1030,111069,2583,ok,SAT,68.344
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w2.cnf,pysat:gc3,1,a a c c b b c c c b b b b c b b b b c c c b b c b c c c c b c c b b c c b c c c c c,42,positive,4,6,3,3,40635,3612,37023,114682,1030,111069,2583,ok,SAT,82.366
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w2.cnf,pysat:gc4,1,a a c c b b c c c b b b b c b b b b c c c b b c b c c c c b c c b b c c b c c c c c,42,positive,4,6,3,3,40635,3612,37023,114682,1030,111069,2583,ok,SAT,83.225
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w2.cnf,pysat:m22,1,a a c c b b c c c b b b b c b b b b c c c b b c b c c c c b c c b b c c b c c c c c,42,positive,4,6,3,3,40635,3612,37023,114682,1030,111069,2583,ok,SAT,64.438
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w2.cnf,pysat:mc,1,a a c c b b c c c b b b b c b b b b c c c b b c b c c c c b c c b b c c b c c c c c,42,positive,4,6,3,3,40635,3612,37023,114682,1030,111069,2583,ok,SAT,73.931
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w2.cnf,pysat:mgh,1,a a c c b b c c c b b b b c b b b b c c c b b c b c c c c b c c b b c c b c c c c c,42,positive,4,6,3,3,40635,3612,37023,114682,1030,111069,2583,ok,SAT,63.507
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w2.cnf,pycryptosat,1,a a c c b b c c c b b b b c b b b b c c c b b c b c c c c b c c b b c c b c c c c c,42,positive,4,6,3,3,40635,3612,37023,114682,1030,111069,2583,ok,SAT,48.396
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pysat:g3,1,a a c c b c b c c b b b c c c c b b b b c c b c c b b c c c c c c b b c c c c c b b b b b b b,47,positive,4,6,3,3,56400,4512,51888,160177,1270,155664,3243,ok,SAT,91.456
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pysat:g4,1,a a c c b c b c c b b b c c c c b b b b c c b c c b b c c c c c c b b c c c c c b b b b b b b,47,positive,4,6,3,3,56400,4512,51888,160177,1270,155664,3243,ok,SAT,92.567
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pysat:gc3,1,a a c c b c b c c b b b c c c c b b b b c c b c c b b c c c c c c b b c c c c c b b b b b b b,47,positive,4,6,3,3,56400,4512,51888,160177,1270,155664,3243,ok,SAT,113.642
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pysat:gc4,1,a a c c b c b c c b b b c c c c b b b b c c b c c b b c c c c c c b b c c c c c b b b b b b b,47,positive,4,6,3,3,56400,4512,51888,160177,1270,155664,3243,ok,SAT,125.239
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pysat:m22,1,a a c c b c b c c b b b c c c c b b b b c c b c c b b c c c c c c b b c c c c c b b b b b b b,47,positive,4,6,3,3,56400,4512,51888,160177,1270,155664,3243,ok,SAT,93.363
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pysat:mc,1,a a c c b c b c c b b b c c c c b b b b c c b c c b b c c c c c c b b c c c c c b b b b b b b,47,positive,4,6,3,3,56400,4512,51888,160177,1270,155664,3243,ok,SAT,108.623
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pysat:mgh,1,a a c c b c b c c b b b c c c c b b b b c c b c c b b c c c c c c b b c c c c c b b b b b b b,47,positive,4,6,3,3,56400,4512,51888,160177,1270,155664,3243,ok,SAT,88.366
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w3.cnf,pycryptosat,1,a a c c b c b c c b b b c c c c b b b b c c b c c b b c c c c c c b b c c c c c b b b b b b b,47,positive,4,6,3,3,56400,4512,51888,160177,1270,155664,3243,ok,SAT,69.681
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:g3,1,a a b c b b b b c c c c c c b c c b c c b b c b c c b c c b b b c c c c c b c c b b b b b b,46,positive,4,6,3,3,52969,4324,48645,150260,1220,145935,3105,ok,SAT,87.993
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:g4,1,a a b c b b b b c c c c c c b c c b c c b b c b c c b c c b b b c c c c c b c c b b b b b b,46,positive,4,6,3,3,52969,4324,48645,150260,1220,145935,3105,ok,SAT,88.958
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:gc3,1,a a b c b b b b c c c c c c b c c b c c b b c b c c b c c b b b c c c c c b c c b b b b b b,46,positive,4,6,3,3,52969,4324,48645,150260,1220,145935,3105,ok,SAT,106.795
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:gc4,1,a a b c b b b b c c c c c c b c c b c c b b c b c c b c c b b b c c c c c b c c b b b b b b,46,positive,4,6,3,3,52969,4324,48645,150260,1220,145935,3105,ok,SAT,117.593
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:m22,1,a a b c b b b b c c c c c c b c c b c c b b c b c c b c c b b b c c c c c b c c b b b b b b,46,positive,4,6,3,3,52969,4324,48645,150260,1220,145935,3105,ok,SAT,83.245
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:mc,1,a a b c b b b b c c c c c c b c c b c c b b c b c c b c c b b b c c c c c b c c b b b b b b,46,positive,4,6,3,3,52969,4324,48645,150260,1220,145935,3105,ok,SAT,105.196
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pysat:mgh,1,a a b c b b b b c c c c c c b c c b c c b b c b c c b c c b b b c c c c c b c c b b b b b b,46,positive,4,6,3,3,52969,4324,48645,150260,1220,145935,3105,ok,SAT,85.472
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w4.cnf,pycryptosat,1,a a b c b b b b c c c c c c b c c b c c b b c b c c b c c b b b c c c c c b c c b b b b b b,46,positive,4,6,3,3,52969,4324,48645,150260,1220,145935,3105,ok,SAT,73.224
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:g3,1,a a b c b c c c b b b c b c c b b c c c c b c c c b c b b c b b b,33,positive,4,6,3,3,20196,2244,17952,56101,661,53856,1584,ok,SAT,31.877
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:g4,1,a a b c b c c c b b b c b c c b b c c c c b c c c b c b b c b b b,33,positive,4,6,3,3,20196,2244,17952,56101,661,53856,1584,ok,SAT,42.959
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:gc3,1,a a b c b c c c b b b c b c c b b c c c c b c c c b c b b c b b b,33,positive,4,6,3,3,20196,2244,17952,56101,661,53856,1584,ok,SAT,44.570
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:gc4,1,a a b c b c c c b b b c b c c b b c c c c b c c c b c b b c b b b,33,positive,4,6,3,3,20196,2244,17952,56101,661,53856,1584,ok,SAT,47.734
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:m22,1,a a b c b c c c b b b c b c c b b c c c c b c c c b c b b c b b b,33,positive,4,6,3,3,20196,2244,17952,56101,661,53856,1584,ok,SAT,36.646
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:mc,1,a a b c b c c c b b b c b c c b b c c c c b c c c b c b b c b b b,33,positive,4,6,3,3,20196,2244,17952,56101,661,53856,1584,ok,SAT,46.799
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pysat:mgh,1,a a b c b c c c b b b c b c c b b c c c c b c c c b c b b c b b b,33,positive,4,6,3,3,20196,2244,17952,56101,661,53856,1584,ok,SAT,40.148
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w5.cnf,pycryptosat,1,a a b c b c c c b b b c b c c b b c c c c b c c c b c b b c b b b,33,positive,4,6,3,3,20196,2244,17952,56101,661,53856,1584,ok,SAT,33.090
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:g3,1,a a c b c c c c c c b b b c c c c b c b b b b c b b b b b c c c b b c c c b c,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,55.599
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:g4,1,a a c b c c c c c c b b b c c c c b c b b b b c b b b b b c c c b b c c c b c,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,69.803
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:gc3,1,a a c b c c c c c c b b b c c c c b c b b b b c b b b b b c c c b b c c c b c,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,80.381
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:gc4,1,a a c b c c c c c c b b b c c c c b c b b b b c b b b b b c c c b b c c c b c,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,68.680
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:m22,1,a a c b c c c c c c b b b c c c c b c b b b b c b b b b b c c c b b c c c b c,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,61.823
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w6.cnf,pysat:mc,1,a a c b c c c c c c b b b c c c c b c b b b b c b b b b b c c c b b c c c b c,39,positive,4,6,3,3,32760,3120,29640,92041,898,88920,2223,ok,SAT,68.318
