dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w3.cnf,pysat:mgh,1,a a b b b b b b a a b a b b a b a a b a a b a a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,30.812
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w3.cnf,pycryptosat,1,a a b b b b b b a a b a b b a b a a b a a b a a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,26.045
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w4.cnf,pysat:g3,1,a b a b b a a a a a b a a b b b b a a a a a a,23,positive,6,13,5,8,17848,1656,16192,50233,645,48576,1012,ok,SAT,25.085
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w4.cnf,pysat:g4,1,a b a b b a a a a a b a a b b b b a a a a a a,23,positive,6,13,5,8,17848,1656,16192,50233,645,48576,1012,ok,SAT,29.766
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w4.cnf,pysat:gc3,1,a b a b b a a a a a b a a b b b b a a a a a a,23,positive,6,13,5,8,17848,1656,16192,50233,645,48576,1012,ok,SAT,36.388
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w4.cnf,pysat:gc4,1,a b a b b a a a a a b a a b b b b a a a a a a,23,positive,6,13,5,8,17848,1656,16192,50233,645,48576,1012,ok,SAT,37.577
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w4.cnf,pysat:m22,1,a b a b b a a a a a b a a b b b b a a a a a a,23,positive,6,13,5,8,17848,1656,16192,50233,645,48576,1012,ok,SAT,27.792
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w4.cnf,pysat:mc,1,a b a b b a a a a a b a a b b b b a a a a a a,23,positive,6,13,5,8,17848,1656,16192,50233,645,48576,1012,ok,SAT,29.899
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w4.cnf,pysat:mgh,1,a b a b b a a a a a b a a b b b b a a a a a a,23,positive,6,13,5,8,17848,1656,16192,50233,645,48576,1012,ok,SAT,25.957
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w4.cnf,pycryptosat,1,a b a b b a a a a a b a a b b b b a a a a a a,23,positive,6,13,5,8,17848,1656,16192,50233,645,48576,1012,ok,SAT,23.019
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:g3,1,b b a a a a a b a a a a a a a a a b b b a,21,positive,6,13,5,8,13706,1386,12320,38347,547,36960,840,ok,SAT,19.762
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:g4,1,b b a a a a a b a a a a a a a a a b b b a,21,positive,6,13,5,8,13706,1386,12320,38347,547,36960,840,ok,SAT,23.470
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:gc3,1,b b a a a a a b a a a a a a a a a b b b a,21,positive,6,13,5,8,13706,1386,12320,38347,547,36960,840,ok,SAT,27.785
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:gc4,1,b b a a a a a b a a a a a a a a a b b b a,21,positive,6,13,5,8,13706,1386,12320,38347,547,36960,840,ok,SAT,37.090
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:m22,1,b b a a a a a b a a a a a a a a a b b b a,21,positive,6,13,5,8,13706,1386,12320,38347,547,36960,840,ok,SAT,24.835
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:mc,1,b b a a a a a b a a a a a a a a a b b b a,21,positive,6,13,5,8,13706,1386,12320,38347,547,36960,840,ok,SAT,31.380
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:mgh,1,b b a a a a a b a a a a a a a a a b b b a,21,positive,6,13,5,8,13706,1386,12320,38347,547,36960,840,ok,SAT,25.044
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pycryptosat,1,b b a a a a a b a a a a a a a a a b b b a,21,positive,6,13,5,8,13706,1386,12320,38347,547,36960,840,ok,SAT,17.411
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:g3,1,a a b b a a a a a b b b a b b a a b b a b a b a b b b a b a,30,positive,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,SAT,56.349
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:g4,1,a a b b a a a a a b b b a b b a a b b a b a b a b b b a b a,30,positive,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,SAT,64.039
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:gc3,1,a a b b a a a a a b b b a b b a a b b a b a b a b b b a b a,30,positive,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,SAT,73.588
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:gc4,1,a a b b a a a a a b b b a b b a a b b a b a b a b b b a b a,30,positive,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,SAT,78.550
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:m22,1,a a b b a a a a a b b b a b b a a b b a b a b a b b b a b a,30,positive,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,SAT,54.716
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:mc,1,a a b b a a a a a b b b a b b a a b b a b a b a b b b a b a,30,positive,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,SAT,68.724
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:mgh,1,a a b b a a a a a b b b a b b a a b b a b a b a b b b a b a,30,positive,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,SAT,63.537
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pycryptosat,1,a a b b a a a a a b b b a b b a a b b a b a b a b b b a b a,30,positive,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,SAT,41.797
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:g3,1,a b a b b b b a b b b a b b a a a b b a b a,22,positive,6,13,5,8,15686,1518,14168,44023,595,42504,924,ok,SAT,26.174
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:g4,1,a b a b b b b a b b b a b b a a a b b a b a,22,positive,6,13,5,8,15686,1518,14168,44023,595,42504,924,ok,SAT,28.183
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:gc3,1,a b a b b b b a b b b a b b a a a b b a b a,22,positive,6,13,5,8,15686,1518,14168,44023,595,42504,924,ok,SAT,50.916
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:gc4,1,a b a b b b b a b b b a b b a a a b b a b a,22,positive,6,13,5,8,15686,1518,14168,44023,595,42504,924,ok,SAT,35.252
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:m22,1,a b a b b b b a b b b a b b a a a b b a b a,22,positive,6,13,5,8,15686,1518,14168,44023,595,42504,924,ok,SAT,27.083
