dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:m22,1,b b a b b a b b a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.113
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:mc,1,b b a b b a b b a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.434
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pysat:mgh,1,b b a b b a b b a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.251
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w5.cnf,pycryptosat,1,b b a b b a b b a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,1.483
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:g3,1,a b b a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.195
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:g4,1,a b b a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,0.930
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:gc3,1,a b b a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.493
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:gc4,1,a b b a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,2.033
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:m22,1,a b b a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.680
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:mc,1,a b b a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.550
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pysat:mgh,1,a b b a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,0.946
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w6.cnf,pycryptosat,1,a b b a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,0.922
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:g3,1,b b a a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,0.758
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:g4,1,b b a a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,0.793
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:gc3,1,b b a a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.195
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:gc4,1,b b a a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.909
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:m22,1,b b a a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.887
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:mc,1,b b a a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.000
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:mgh,1,b b a a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,1.415
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pycryptosat,1,b b a a b a,6,positive,6,13,5,8,406,126,280,967,67,840,60,ok,SAT,0.936
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:g3,1,a b a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.121
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:g4,1,a b a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.020
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:gc3,1,a b a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.281
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:gc4,1,a b a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.669
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:m22,1,a b a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.052
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:mc,1,a b a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.213
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:mgh,1,a b a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.936
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pycryptosat,1,a b a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.961
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:g3,1,b a a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.729
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:g4,1,b a a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.696
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:gc3,1,b a a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.258
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:gc4,1,b a a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.992
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:m22,1,b a a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.091
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:mc,1,b a a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.937
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:mgh,1,b a a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.835
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pycryptosat,1,b a a b a,5,positive,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.650
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:g3,1,b b b b a b b a a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.586
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:g4,1,b b b b a b b a a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.335
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:gc3,1,b b b b a b b a a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,4.519
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:gc4,1,b b b b a b b a a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.738
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:m22,1,b b b b a b b a a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,4.962
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:mc,1,b b b b a b b a a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,4.719
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:mgh,1,b b b b a b b a a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,4.132
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pycryptosat,1,b b b b a b b a a,9,positive,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,1.704
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:g3,1,b a b a a,5,negative,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,2.388
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:g4,1,b a b a a,5,negative,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.953
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:gc3,1,b a b a a,5,negative,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.054
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:gc4,1,b a b a a,5,negative,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.909
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:m22,1,b a b a a,5,negative,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,1.444
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:mc,1,b a b a a,5,negative,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,2.411
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:mgh,1,b a b a a,5,negative,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.912
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pycryptosat,1,b a b a a,5,negative,6,13,5,8,250,90,160,571,51,480,40,ok,SAT,0.609
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:g3,1,b a b a b b a,7,negative,6,13,5,8,616,168,448,1513,85,1344,84,ok,SAT,2.539
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:g4,1,b a b a b b a,7,negative,6,13,5,8,616,168,448,1513,85,1344,84,ok,SAT,2.972
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:gc3,1,b a b a b b a,7,negative,6,13,5,8,616,168,448,1513,85,1344,84,ok,SAT,1.977
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:gc4,1,b a b a b b a,7,negative,6,13,5,8,616,168,448,1513,85,1344,84,ok,SAT,3.161
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:m22,1,b a b a b b a,7,negative,6,13,5,8,616,168,448,1513,85,1344,84,ok,SAT,2.517
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:mc,1,b a b a b b a,7,negative,6,13,5,8,616,168,448,1513,85,1344,84,ok,SAT,2.167
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:mgh,1,b a b a b b a,7,negative,6,13,5,8,616,168,448,1513,85,1344,84,ok,SAT,1.339
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pycryptosat,1,b a b a b b a,7,negative,6,13,5,8,616,168,448,1513,85,1344,84,ok,SAT,2.258
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:g3,1,a a a,3,negative,6,13,5,8,68,36,32,133,25,96,12,ok,SAT,0.603
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:g4,1,a a a,3,negative,6,13,5,8,68,36,32,133,25,96,12,ok,SAT,0.646
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:gc3,1,a a a,3,negative,6,13,5,8,68,36,32,133,25,96,12,ok,SAT,0.625
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:gc4,1,a a a,3,negative,6,13,5,8,68,36,32,133,25,96,12,ok,SAT,0.801
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:m22,1,a a a,3,negative,6,13,5,8,68,36,32,133,25,96,12,ok,SAT,1.358
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:mc,1,a a a,3,negative,6,13,5,8,68,36,32,133,25,96,12,ok,SAT,0.513
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:mgh,1,a a a,3,negative,6,13,5,8,68,36,32,133,25,96,12,ok,SAT,0.370
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pycryptosat,1,a a a,3,negative,6,13,5,8,68,36,32,133,25,96,12,ok,SAT,0.481
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:g3,1,a b a a a a b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,1.941
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:g4,1,a b a a a a b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.522
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:gc3,1,a b a a a a b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.309
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:gc4,1,a b a a a a b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.267
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:m22,1,a b a a a a b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.514
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:mc,1,a b a a a a b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.404
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:mgh,1,a b a a a a b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.600
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pycryptosat,1,a b a a a a b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,1.804
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w15.cnf,pysat:g3,1,b a a a b b b a a a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,4.626
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w15.cnf,pysat:g4,1,b a a a b b b a a a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,3.870
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w15.cnf,pysat:gc3,1,b a a a b b b a a a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,8.525
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w15.cnf,pysat:gc4,1,b a a a b b b a a a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,6.284
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w15.cnf,pysat:m22,1,b a a a b b b a a a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,4.952
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w15.cnf,pysat:mc,1,b a a a b b b a a a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,3.247
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w15.cnf,pysat:mgh,1,b a a a b b b a a a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,5.735
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w15.cnf,pycryptosat,1,b a a a b b b a a a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,3.600
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w16.cnf,pysat:g3,1,a b b b a b b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.252
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w16.cnf,pysat:g4,1,a b b b a b b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.787
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w16.cnf,pysat:gc3,1,a b b b a b b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.961
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w16.cnf,pysat:gc4,1,a b b b a b b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.898
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w16.cnf,pysat:m22,1,a b b b a b b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.157
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w16.cnf,pysat:mc,1,a b b b a b b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,4.390
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w16.cnf,pysat:mgh,1,a b b b a b b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.910
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w16.cnf,pycryptosat,1,a b b b a b b b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.357
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w17.cnf,pysat:g3,1,b b a b b b a b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.251
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w17.cnf,pysat:g4,1,b b a b b b a b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.808
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w17.cnf,pysat:gc3,1,b b a b b b a b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.575
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w17.cnf,pysat:gc4,1,b b a b b b a b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.957
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w17.cnf,pysat:m22,1,b b a b b b a b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,2.984
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w17.cnf,pysat:mc,1,b b a b b b a b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,4.754
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w17.cnf,pysat:mgh,1,b b a b b b a b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.845
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w17.cnf,pycryptosat,1,b b a b b b a b a,9,negative,6,13,5,8,1230,270,960,3151,127,2880,144,ok,SAT,3.427
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w18.cnf,pysat:g3,1,b a a a a b b a b a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,3.166
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w18.cnf,pysat:g4,1,b a a a a b b a b a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,4.580
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w18.cnf,pysat:gc3,1,b a a a a b b a b a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,4.439
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w18.cnf,pysat:gc4,1,b a a a a b b a b a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,3.812
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w18.cnf,pysat:m22,1,b a a a a b b a b a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,2.603
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w18.cnf,pysat:mc,1,b a a a a b b a b a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,4.038
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w18.cnf,pysat:mgh,1,b a a a a b b a b a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,5.799
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w18.cnf,pycryptosat,1,b a a a a b b a b a,10,negative,6,13,5,8,1650,330,1320,4291,151,3960,180,ok,SAT,3.522
